ID,FORM,LEMMA,PLEMMA,POS,PPOS,FEAT,PFEAT,HEAD,PHEAD,DEPREL,PDEPREL,FILLPRED,PRED,APRED
15,to,_,to,_,TO,7,_,_,_,_,_,_,_,I-Manner
16,integrate,_,UNK,_,VB,7,_,_,_,_,_,_,_,I-Manner
17,these,_,these,_,DT,7,_,_,_,_,_,_,_,I-Manner
18,new,_,new,_,JJ,7,_,_,_,_,_,_,_,I-Manner
19,findings,_,finding,_,NNS,7,_,_,_,_,_,_,_,I-Manner
20,",",_,",",_,",",7,_,_,_,_,_,_,_,I-Manner
21,our,_,our,_,PRP$,7,_,_,_,_,_,_,_,O
22,hope,_,hope,_,NN,7,_,_,_,_,_,_,_,O
23,is,_,be,_,VBZ,7,_,_,_,_,_,_,_,O
24,to,_,to,_,TO,7,_,_,_,_,_,_,_,O
25,motivate,_,motivate,_,VB,7,_,_,_,_,_,_,_,O
26,new,_,new,_,JJ,7,_,_,_,_,_,_,_,O
27,research,_,research,_,NN,7,_,_,_,_,_,_,_,O
28,about,_,about,_,IN,7,_,_,_,_,_,_,_,O
29,how,_,how,_,WRB,7,_,_,_,_,_,_,_,O
30,to,_,to,_,TO,7,_,_,_,_,_,_,_,O
31,support,_,support,_,VB,7,_,_,_,_,_,support.v,Funding,O
32,more,_,more,_,JJR,7,_,_,_,_,_,_,_,O
33,moral,_,moral,_,JJ,7,_,_,_,_,_,_,_,O
34,workplace,_,UNK,_,NN,7,_,_,_,_,_,_,_,O
35,behavior,_,behavior,_,NN,7,_,_,_,_,_,_,_,O
36,that,_,that,_,WDT,7,_,_,_,_,_,_,_,O
37,starts,_,start,_,VBZ,7,_,_,_,_,_,_,_,O
38,from,_,from,_,IN,7,_,_,_,_,_,_,_,O
39,what,_,what,_,WP,7,_,_,_,_,_,_,_,O
40,we,_,we,_,PRP,7,_,_,_,_,_,_,_,O
41,know,_,know,_,VBP,7,_,_,_,_,_,_,_,O
42,now,_,now,_,RB,7,_,_,_,_,_,_,_,O
43,.,_,.,_,.,7,_,_,_,_,_,_,_,O
1,by,_,By,_,IN,7,_,_,_,_,_,_,_,B-Increment
2,reviewing,_,review,_,VBG,7,_,_,_,_,_,_,_,I-Increment
3,this,_,this,_,DT,7,_,_,_,_,_,_,_,I-Increment
4,large,_,large,_,JJ,7,_,_,_,_,_,_,_,I-Increment
5,body,_,body,_,NN,7,_,_,_,_,_,_,_,I-Increment
6,of,_,of,_,IN,7,_,_,_,_,_,_,_,I-Increment
7,research,_,research,_,NN,7,_,_,_,_,_,_,_,I-Increment
8,and,_,and,_,CC,7,_,_,_,_,_,_,_,I-Increment
9,presenting,_,present,_,VBG,7,_,_,_,_,_,_,_,I-Increment
10,a,_,a,_,DT,7,_,_,_,_,_,_,_,I-Increment
11,new,_,new,_,JJ,7,_,_,_,_,_,_,_,I-Increment
12,framework,_,framework,_,NN,7,_,_,_,_,_,_,_,I-Increment
13,that,_,that,_,WDT,7,_,_,_,_,_,_,_,I-Increment
14,attempts,_,attempt,_,VBZ,7,_,_,_,_,_,_,_,I-Increment
15,to,_,to,_,TO,7,_,_,_,_,_,_,_,I-Increment
16,integrate,_,UNK,_,VB,7,_,_,_,_,_,_,_,I-Increment
17,these,_,these,_,DT,7,_,_,_,_,_,_,_,I-Increment
18,new,_,new,_,JJ,7,_,_,_,_,_,_,_,I-Increment
19,findings,_,finding,_,NNS,7,_,_,_,_,_,_,_,I-Increment
20,",",_,",",_,",",7,_,_,_,_,_,_,_,I-Increment
21,our,_,our,_,PRP$,7,_,_,_,_,_,_,_,I-Increment
22,hope,_,hope,_,NN,7,_,_,_,_,_,_,_,I-Increment
23,is,_,be,_,VBZ,7,_,_,_,_,_,_,_,I-Increment
24,to,_,to,_,TO,7,_,_,_,_,_,_,_,I-Increment
25,motivate,_,motivate,_,VB,7,_,_,_,_,_,_,_,I-Increment
26,new,_,new,_,JJ,7,_,_,_,_,_,_,_,I-Increment
27,research,_,research,_,NN,7,_,_,_,_,_,_,_,I-Increment
28,about,_,about,_,IN,7,_,_,_,_,_,_,_,I-Increment
29,how,_,how,_,WRB,7,_,_,_,_,_,_,_,I-Increment
30,to,_,to,_,TO,7,_,_,_,_,_,_,_,I-Increment
31,support,_,support,_,VB,7,_,_,_,_,_,_,_,I-Increment
32,more,_,more,_,JJR,7,_,_,_,_,_,more.a,Increment,O
33,moral,_,moral,_,JJ,7,_,_,_,_,_,_,_,B-Increment
34,workplace,_,UNK,_,NN,7,_,_,_,_,_,_,_,I-Increment
35,behavior,_,behavior,_,NN,7,_,_,_,_,_,_,_,I-Increment
36,that,_,that,_,WDT,7,_,_,_,_,_,_,_,I-Increment
37,starts,_,start,_,VBZ,7,_,_,_,_,_,_,_,I-Increment
38,from,_,from,_,IN,7,_,_,_,_,_,_,_,I-Increment
39,what,_,what,_,WP,7,_,_,_,_,_,_,_,I-Increment
40,we,_,we,_,PRP,7,_,_,_,_,_,_,_,I-Increment
41,know,_,know,_,VBP,7,_,_,_,_,_,_,_,I-Increment
42,now,_,now,_,RB,7,_,_,_,_,_,_,_,I-Increment
43,.,_,.,_,.,7,_,_,_,_,_,_,_,I-Increment
1,by,_,By,_,IN,7,_,_,_,_,_,_,_,B-Behavior
2,reviewing,_,review,_,VBG,7,_,_,_,_,_,_,_,I-Behavior
3,this,_,this,_,DT,7,_,_,_,_,_,_,_,I-Behavior
4,large,_,large,_,JJ,7,_,_,_,_,_,_,_,I-Behavior
5,body,_,body,_,NN,7,_,_,_,_,_,_,_,I-Behavior
6,of,_,of,_,IN,7,_,_,_,_,_,_,_,I-Behavior
7,research,_,research,_,NN,7,_,_,_,_,_,_,_,I-Behavior
8,and,_,and,_,CC,7,_,_,_,_,_,_,_,I-Behavior
9,presenting,_,present,_,VBG,7,_,_,_,_,_,_,_,I-Behavior
10,a,_,a,_,DT,7,_,_,_,_,_,_,_,I-Behavior
11,new,_,new,_,JJ,7,_,_,_,_,_,_,_,I-Behavior
12,framework,_,framework,_,NN,7,_,_,_,_,_,_,_,I-Behavior
13,that,_,that,_,WDT,7,_,_,_,_,_,_,_,I-Behavior
14,attempts,_,attempt,_,VBZ,7,_,_,_,_,_,_,_,I-Behavior
15,to,_,to,_,TO,7,_,_,_,_,_,_,_,I-Behavior
16,integrate,_,UNK,_,VB,7,_,_,_,_,_,_,_,I-Behavior
17,these,_,these,_,DT,7,_,_,_,_,_,_,_,I-Behavior
18,new,_,new,_,JJ,7,_,_,_,_,_,_,_,I-Behavior
19,findings,_,finding,_,NNS,7,_,_,_,_,_,_,_,I-Behavior
20,",",_,",",_,",",7,_,_,_,_,_,_,_,I-Behavior
21,our,_,our,_,PRP$,7,_,_,_,_,_,_,_,B-Degree
22,hope,_,hope,_,NN,7,_,_,_,_,_,_,_,I-Degree
23,is,_,be,_,VBZ,7,_,_,_,_,_,_,_,I-Degree
24,to,_,to,_,TO,7,_,_,_,_,_,_,_,I-Degree
25,motivate,_,motivate,_,VB,7,_,_,_,_,_,_,_,I-Degree
26,new,_,new,_,JJ,7,_,_,_,_,_,_,_,I-Degree
27,research,_,research,_,NN,7,_,_,_,_,_,_,_,I-Degree
28,about,_,about,_,IN,7,_,_,_,_,_,_,_,B-Behavior
29,how,_,how,_,WRB,7,_,_,_,_,_,_,_,I-Behavior
30,to,_,to,_,TO,7,_,_,_,_,_,_,_,I-Behavior
31,support,_,support,_,VB,7,_,_,_,_,_,_,_,I-Behavior
32,more,_,more,_,JJR,7,_,_,_,_,_,_,_,I-Behavior
33,moral,_,moral,_,JJ,7,_,_,_,_,_,moral.a,Morality_evaluation,S-Degree
34,workplace,_,UNK,_,NN,7,_,_,_,_,_,_,_,B-Behavior
35,behavior,_,behavior,_,NN,7,_,_,_,_,_,_,_,I-Behavior
36,that,_,that,_,WDT,7,_,_,_,_,_,_,_,I-Behavior
37,starts,_,start,_,VBZ,7,_,_,_,_,_,_,_,I-Behavior
38,from,_,from,_,IN,7,_,_,_,_,_,_,_,I-Behavior
39,what,_,what,_,WP,7,_,_,_,_,_,_,_,I-Behavior
40,we,_,we,_,PRP,7,_,_,_,_,_,_,_,I-Behavior
41,know,_,know,_,VBP,7,_,_,_,_,_,_,_,I-Behavior
42,now,_,now,_,RB,7,_,_,_,_,_,_,_,I-Behavior
43,.,_,.,_,.,7,_,_,_,_,_,_,_,I-Behavior
1,by,_,By,_,IN,7,_,_,_,_,_,_,_,O
2,reviewing,_,review,_,VBG,7,_,_,_,_,_,_,_,O
3,this,_,this,_,DT,7,_,_,_,_,_,_,_,O
4,large,_,large,_,JJ,7,_,_,_,_,_,_,_,O
5,body,_,body,_,NN,7,_,_,_,_,_,_,_,O
6,of,_,of,_,IN,7,_,_,_,_,_,_,_,O
7,research,_,research,_,NN,7,_,_,_,_,_,_,_,O
8,and,_,and,_,CC,7,_,_,_,_,_,_,_,O
9,presenting,_,present,_,VBG,7,_,_,_,_,_,_,_,O
10,a,_,a,_,DT,7,_,_,_,_,_,_,_,O
11,new,_,new,_,JJ,7,_,_,_,_,_,_,_,O
12,framework,_,framework,_,NN,7,_,_,_,_,_,_,_,O
13,that,_,that,_,WDT,7,_,_,_,_,_,_,_,O
14,attempts,_,attempt,_,VBZ,7,_,_,_,_,_,_,_,O
15,to,_,to,_,TO,7,_,_,_,_,_,_,_,O
16,integrate,_,UNK,_,VB,7,_,_,_,_,_,_,_,O
17,these,_,these,_,DT,7,_,_,_,_,_,_,_,O
18,new,_,new,_,JJ,7,_,_,_,_,_,_,_,O
19,findings,_,finding,_,NNS,7,_,_,_,_,_,_,_,O
20,",",_,",",_,",",7,_,_,_,_,_,_,_,O
21,our,_,our,_,PRP$,7,_,_,_,_,_,_,_,O
22,hope,_,hope,_,NN,7,_,_,_,_,_,_,_,O
23,is,_,be,_,VBZ,7,_,_,_,_,_,_,_,O
24,to,_,to,_,TO,7,_,_,_,_,_,_,_,O
25,motivate,_,motivate,_,VB,7,_,_,_,_,_,_,_,O
26,new,_,new,_,JJ,7,_,_,_,_,_,_,_,O
27,research,_,research,_,NN,7,_,_,_,_,_,_,_,O
28,about,_,about,_,IN,7,_,_,_,_,_,_,_,O
29,how,_,how,_,WRB,7,_,_,_,_,_,_,_,O
30,to,_,to,_,TO,7,_,_,_,_,_,_,_,O
31,support,_,support,_,VB,7,_,_,_,_,_,_,_,O
32,more,_,more,_,JJR,7,_,_,_,_,_,_,_,O
33,moral,_,moral,_,JJ,7,_,_,_,_,_,_,_,O
34,workplace,_,UNK,_,NN,7,_,_,_,_,_,_,_,O
35,behavior,_,behavior,_,NN,7,_,_,_,_,_,_,_,O
36,that,_,that,_,WDT,7,_,_,_,_,_,that.adv,Degree,O
37,starts,_,start,_,VBZ,7,_,_,_,_,_,_,_,O
38,from,_,from,_,IN,7,_,_,_,_,_,_,_,O
39,what,_,what,_,WP,7,_,_,_,_,_,_,_,O
40,we,_,we,_,PRP,7,_,_,_,_,_,_,_,O
41,know,_,know,_,VBP,7,_,_,_,_,_,_,_,O
42,now,_,now,_,RB,7,_,_,_,_,_,_,_,O
43,.,_,.,_,.,7,_,_,_,_,_,_,_,O
1,by,_,By,_,IN,7,_,_,_,_,_,_,_,B-Fuel
2,reviewing,_,review,_,VBG,7,_,_,_,_,_,_,_,I-Fuel
3,this,_,this,_,DT,7,_,_,_,_,_,_,_,I-Fuel
4,large,_,large,_,JJ,7,_,_,_,_,_,_,_,I-Fuel
5,body,_,body,_,NN,7,_,_,_,_,_,_,_,I-Fuel
6,of,_,of,_,IN,7,_,_,_,_,_,_,_,I-Fuel
7,research,_,research,_,NN,7,_,_,_,_,_,_,_,I-Fuel
8,and,_,and,_,CC,7,_,_,_,_,_,_,_,I-Fuel
9,presenting,_,present,_,VBG,7,_,_,_,_,_,_,_,I-Fuel
10,a,_,a,_,DT,7,_,_,_,_,_,_,_,I-Fuel
11,new,_,new,_,JJ,7,_,_,_,_,_,_,_,I-Fuel
12,framework,_,framework,_,NN,7,_,_,_,_,_,_,_,I-Fuel
13,that,_,that,_,WDT,7,_,_,_,_,_,_,_,I-Fuel
14,attempts,_,attempt,_,VBZ,7,_,_,_,_,_,_,_,I-Fuel
15,to,_,to,_,TO,7,_,_,_,_,_,_,_,I-Fuel
16,integrate,_,UNK,_,VB,7,_,_,_,_,_,_,_,I-Fuel
17,these,_,these,_,DT,7,_,_,_,_,_,_,_,I-Fuel
18,new,_,new,_,JJ,7,_,_,_,_,_,_,_,I-Fuel
19,findings,_,finding,_,NNS,7,_,_,_,_,_,_,_,I-Fuel
20,",",_,",",_,",",7,_,_,_,_,_,_,_,I-Fuel
21,our,_,our,_,PRP$,7,_,_,_,_,_,_,_,I-Fuel
22,hope,_,hope,_,NN,7,_,_,_,_,_,_,_,I-Fuel
23,is,_,be,_,VBZ,7,_,_,_,_,_,_,_,I-Fuel
24,to,_,to,_,TO,7,_,_,_,_,_,_,_,I-Fuel
25,motivate,_,motivate,_,VB,7,_,_,_,_,_,_,_,I-Fuel
26,new,_,new,_,JJ,7,_,_,_,_,_,_,_,I-Fuel
27,research,_,research,_,NN,7,_,_,_,_,_,_,_,I-Fuel
28,about,_,about,_,IN,7,_,_,_,_,_,_,_,I-Fuel
29,how,_,how,_,WRB,7,_,_,_,_,_,_,_,I-Fuel
30,to,_,to,_,TO,7,_,_,_,_,_,_,_,I-Fuel
31,support,_,support,_,VB,7,_,_,_,_,_,_,_,I-Fuel
32,more,_,more,_,JJR,7,_,_,_,_,_,_,_,I-Fuel
33,moral,_,moral,_,JJ,7,_,_,_,_,_,_,_,I-Fuel
34,workplace,_,UNK,_,NN,7,_,_,_,_,_,_,_,I-Fuel
35,behavior,_,behavior,_,NN,7,_,_,_,_,_,_,_,I-Fuel
36,that,_,that,_,WDT,7,_,_,_,_,_,_,_,S-Time
37,starts,_,start,_,VBZ,7,_,_,_,_,_,start.v,Catching_fire,B-Fuel
38,from,_,from,_,IN,7,_,_,_,_,_,_,_,I-Fuel
39,what,_,what,_,WP,7,_,_,_,_,_,_,_,I-Fuel
40,we,_,we,_,PRP,7,_,_,_,_,_,_,_,I-Fuel
41,know,_,know,_,VBP,7,_,_,_,_,_,_,_,I-Fuel
42,now,_,now,_,RB,7,_,_,_,_,_,_,_,I-Fuel
43,.,_,.,_,.,7,_,_,_,_,_,_,_,I-Fuel
1,by,_,By,_,IN,7,_,_,_,_,_,_,_,B-Support
2,reviewing,_,review,_,VBG,7,_,_,_,_,_,_,_,I-Support
3,this,_,this,_,DT,7,_,_,_,_,_,_,_,I-Support
4,large,_,large,_,JJ,7,_,_,_,_,_,_,_,I-Support
5,body,_,body,_,NN,7,_,_,_,_,_,_,_,I-Support
6,of,_,of,_,IN,7,_,_,_,_,_,_,_,I-Support
7,research,_,research,_,NN,7,_,_,_,_,_,_,_,I-Support
8,and,_,and,_,CC,7,_,_,_,_,_,_,_,I-Support
9,presenting,_,present,_,VBG,7,_,_,_,_,_,_,_,I-Support
10,a,_,a,_,DT,7,_,_,_,_,_,_,_,I-Support
11,new,_,new,_,JJ,7,_,_,_,_,_,_,_,I-Support
12,framework,_,framework,_,NN,7,_,_,_,_,_,_,_,I-Support
13,that,_,that,_,WDT,7,_,_,_,_,_,_,_,I-Support
14,attempts,_,attempt,_,VBZ,7,_,_,_,_,_,_,_,I-Support
15,to,_,to,_,TO,7,_,_,_,_,_,_,_,I-Support
16,integrate,_,UNK,_,VB,7,_,_,_,_,_,_,_,I-Support
17,these,_,these,_,DT,7,_,_,_,_,_,_,_,I-Support
18,new,_,new,_,JJ,7,_,_,_,_,_,_,_,I-Support
19,findings,_,finding,_,NNS,7,_,_,_,_,_,_,_,I-Support
20,",",_,",",_,",",7,_,_,_,_,_,_,_,I-Support
21,our,_,our,_,PRP$,7,_,_,_,_,_,_,_,I-Support
22,hope,_,hope,_,NN,7,_,_,_,_,_,_,_,I-Support
23,is,_,be,_,VBZ,7,_,_,_,_,_,_,_,I-Support
24,to,_,to,_,TO,7,_,_,_,_,_,_,_,I-Support
25,motivate,_,motivate,_,VB,7,_,_,_,_,_,_,_,I-Support
26,new,_,new,_,JJ,7,_,_,_,_,_,_,_,I-Support
27,research,_,research,_,NN,7,_,_,_,_,_,_,_,I-Support
28,about,_,about,_,IN,7,_,_,_,_,_,_,_,I-Support
29,how,_,how,_,WRB,7,_,_,_,_,_,_,_,I-Support
30,to,_,to,_,TO,7,_,_,_,_,_,_,_,I-Support
31,support,_,support,_,VB,7,_,_,_,_,_,_,_,I-Support
32,more,_,more,_,JJR,7,_,_,_,_,_,_,_,I-Support
33,moral,_,moral,_,JJ,7,_,_,_,_,_,_,_,I-Support
34,workplace,_,UNK,_,NN,7,_,_,_,_,_,_,_,I-Support
35,behavior,_,behavior,_,NN,7,_,_,_,_,_,_,_,I-Support
36,that,_,that,_,WDT,7,_,_,_,_,_,_,_,I-Support
37,starts,_,start,_,VBZ,7,_,_,_,_,_,_,_,I-Support
38,from,_,from,_,IN,7,_,_,_,_,_,from.prep,Evidence,S-Degree
39,what,_,what,_,WP,7,_,_,_,_,_,_,_,B-Manner
40,we,_,we,_,PRP,7,_,_,_,_,_,_,_,I-Manner
41,know,_,know,_,VBP,7,_,_,_,_,_,_,_,I-Manner
42,now,_,now,_,RB,7,_,_,_,_,_,_,_,I-Manner
43,.,_,.,_,.,7,_,_,_,_,_,_,_,I-Manner
1,by,_,By,_,IN,7,_,_,_,_,_,_,_,B-Landmark_event
2,reviewing,_,review,_,VBG,7,_,_,_,_,_,_,_,I-Landmark_event
3,this,_,this,_,DT,7,_,_,_,_,_,_,_,I-Landmark_event
4,large,_,large,_,JJ,7,_,_,_,_,_,_,_,I-Landmark_event
5,body,_,body,_,NN,7,_,_,_,_,_,_,_,I-Landmark_event
6,of,_,of,_,IN,7,_,_,_,_,_,_,_,I-Landmark_event
7,research,_,research,_,NN,7,_,_,_,_,_,_,_,I-Landmark_event
8,and,_,and,_,CC,7,_,_,_,_,_,_,_,I-Landmark_event
9,presenting,_,present,_,VBG,7,_,_,_,_,_,_,_,I-Landmark_event
10,a,_,a,_,DT,7,_,_,_,_,_,_,_,I-Landmark_event
11,new,_,new,_,JJ,7,_,_,_,_,_,_,_,I-Landmark_event
12,framework,_,framework,_,NN,7,_,_,_,_,_,_,_,I-Landmark_event
13,that,_,that,_,WDT,7,_,_,_,_,_,_,_,I-Landmark_event
14,attempts,_,attempt,_,VBZ,7,_,_,_,_,_,_,_,I-Landmark_event
15,to,_,to,_,TO,7,_,_,_,_,_,_,_,I-Landmark_event
16,integrate,_,UNK,_,VB,7,_,_,_,_,_,_,_,I-Landmark_event
17,these,_,these,_,DT,7,_,_,_,_,_,_,_,I-Landmark_event
18,new,_,new,_,JJ,7,_,_,_,_,_,_,_,I-Landmark_event
19,findings,_,finding,_,NNS,7,_,_,_,_,_,_,_,I-Landmark_event
20,",",_,",",_,",",7,_,_,_,_,_,_,_,I-Landmark_event
21,our,_,our,_,PRP$,7,_,_,_,_,_,_,_,I-Landmark_event
22,hope,_,hope,_,NN,7,_,_,_,_,_,_,_,I-Landmark_event
23,is,_,be,_,VBZ,7,_,_,_,_,_,_,_,I-Landmark_event
24,to,_,to,_,TO,7,_,_,_,_,_,_,_,I-Landmark_event
25,motivate,_,motivate,_,VB,7,_,_,_,_,_,_,_,I-Landmark_event
26,new,_,new,_,JJ,7,_,_,_,_,_,_,_,I-Landmark_event
27,research,_,research,_,NN,7,_,_,_,_,_,_,_,I-Landmark_event
28,about,_,about,_,IN,7,_,_,_,_,_,_,_,I-Landmark_event
29,how,_,how,_,WRB,7,_,_,_,_,_,_,_,I-Landmark_event
30,to,_,to,_,TO,7,_,_,_,_,_,_,_,I-Landmark_event
31,support,_,support,_,VB,7,_,_,_,_,_,_,_,I-Landmark_event
32,more,_,more,_,JJR,7,_,_,_,_,_,_,_,I-Landmark_event
33,moral,_,moral,_,JJ,7,_,_,_,_,_,_,_,I-Landmark_event
34,workplace,_,UNK,_,NN,7,_,_,_,_,_,_,_,I-Landmark_event
35,behavior,_,behavior,_,NN,7,_,_,_,_,_,_,_,I-Landmark_event
36,that,_,that,_,WDT,7,_,_,_,_,_,_,_,I-Landmark_event
37,starts,_,start,_,VBZ,7,_,_,_,_,_,_,_,I-Landmark_event
38,from,_,from,_,IN,7,_,_,_,_,_,_,_,I-Landmark_event
39,what,_,what,_,WP,7,_,_,_,_,_,_,_,I-Landmark_event
40,we,_,we,_,PRP,7,_,_,_,_,_,_,_,I-Landmark_event
41,know,_,know,_,VBP,7,_,_,_,_,_,_,_,S-Trajector_event
42,now,_,now,_,RB,7,_,_,_,_,_,now.adv,Temporal_collocation,O
43,.,_,.,_,.,7,_,_,_,_,_,_,_,O
1,the,_,The,_,DT,1,_,_,_,_,_,_,_,B-Age
2,practical,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
3,relevance,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
4,of,_,of,_,IN,1,_,_,_,_,_,of.prep,Age,S-Degree
5,management,_,Management,_,NNP,1,_,_,_,_,_,_,_,B-Age
6,research,_,Research,_,NNP,1,_,_,_,_,_,_,_,I-Age
7,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Age
8,turning,_,Turning,_,VBG,1,_,_,_,_,_,_,_,I-Age
9,the,_,the,_,DT,1,_,_,_,_,_,_,_,I-Age
10,debate,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Age
11,on,_,on,_,IN,1,_,_,_,_,_,_,_,I-Age
12,relevance,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Age
13,into,_,into,_,IN,1,_,_,_,_,_,_,_,I-Age
14,a,_,a,_,DT,1,_,_,_,_,_,_,_,I-Age
15,rigorous,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Age
16,scientific,_,Scientific,_,NNP,1,_,_,_,_,_,_,_,I-Age
17,research,_,Research,_,NNP,1,_,_,_,_,_,_,_,I-Age
18,program,_,Program,_,NNP,1,_,_,_,_,_,_,_,I-Age
19,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Age
1,the,_,The,_,DT,1,_,_,_,_,_,_,_,B-Time
2,practical,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
3,relevance,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
4,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Time
5,management,_,Management,_,NNP,1,_,_,_,_,_,_,_,I-Time
6,research,_,Research,_,NNP,1,_,_,_,_,_,_,_,I-Time
7,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Time
8,turning,_,Turning,_,VBG,1,_,_,_,_,_,_,_,I-Time
9,the,_,the,_,DT,1,_,_,_,_,_,_,_,I-Time
10,debate,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Time
11,on,_,on,_,IN,1,_,_,_,_,_,on.prep,Being_in_operation,O
12,relevance,_,UNK,_,NNP,1,_,_,_,_,_,_,_,B-Duration
13,into,_,into,_,IN,1,_,_,_,_,_,_,_,I-Duration
14,a,_,a,_,DT,1,_,_,_,_,_,_,_,I-Duration
15,rigorous,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Duration
16,scientific,_,Scientific,_,NNP,1,_,_,_,_,_,_,_,I-Duration
17,research,_,Research,_,NNP,1,_,_,_,_,_,_,_,I-Duration
18,program,_,Program,_,NNP,1,_,_,_,_,_,_,_,I-Duration
19,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Duration
1,the,_,The,_,DT,1,_,_,_,_,_,_,_,B-Time
2,practical,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
3,relevance,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
4,of,_,of,_,IN,1,_,_,_,_,_,_,_,I-Time
5,management,_,Management,_,NNP,1,_,_,_,_,_,_,_,I-Time
6,research,_,Research,_,NNP,1,_,_,_,_,_,_,_,I-Time
7,:,_,:,_,:,1,_,_,_,_,_,_,_,I-Time
8,turning,_,Turning,_,VBG,1,_,_,_,_,_,_,_,I-Time
9,the,_,the,_,DT,1,_,_,_,_,_,_,_,I-Time
10,debate,_,UNK,_,NN,1,_,_,_,_,_,_,_,I-Time
11,on,_,on,_,IN,1,_,_,_,_,_,_,_,I-Time
12,relevance,_,UNK,_,NNP,1,_,_,_,_,_,_,_,I-Time
13,into,_,into,_,IN,1,_,_,_,_,_,_,_,I-Time
14,a,_,a,_,DT,1,_,_,_,_,_,_,_,I-Time
15,rigorous,_,UNK,_,JJ,1,_,_,_,_,_,_,_,I-Time
16,scientific,_,Scientific,_,NNP,1,_,_,_,_,_,_,_,I-Time
17,research,_,Research,_,NNP,1,_,_,_,_,_,research.n,Research,S-Researcher
18,program,_,Program,_,NNP,1,_,_,_,_,_,_,_,B-Manner
19,.,_,.,_,.,1,_,_,_,_,_,_,_,I-Manner
1,how,_,How,_,WRB,2,_,_,_,_,_,_,_,O
2,and,_,and,_,CC,2,_,_,_,_,_,_,_,O
3,to,_,to,_,TO,2,_,_,_,_,_,to.prep,Goal,O
4,what,_,what,_,WP,2,_,_,_,_,_,_,_,O
5,extent,_,extent,_,NN,2,_,_,_,_,_,_,_,O
6,practitioners,_,UNK,_,NNS,2,_,_,_,_,_,_,_,O
7,use,_,use,_,VBP,2,_,_,_,_,_,_,_,O
8,the,_,the,_,DT,2,_,_,_,_,_,_,_,O
9,scientific,_,scientific,_,JJ,2,_,_,_,_,_,_,_,O
10,results,_,result,_,NNS,2,_,_,_,_,_,_,_,O
11,of,_,of,_,IN,2,_,_,_,_,_,_,_,O
12,management,_,management,_,NN,2,_,_,_,_,_,_,_,O
13,studies,_,study,_,NNS,2,_,_,_,_,_,_,_,O
14,is,_,be,_,VBZ,2,_,_,_,_,_,_,_,O
15,of,_,of,_,IN,2,_,_,_,_,_,_,_,O
16,great,_,great,_,JJ,2,_,_,_,_,_,_,_,O
17,concern,_,concern,_,NN,2,_,_,_,_,_,_,_,O
18,to,_,to,_,TO,2,_,_,_,_,_,_,_,O
19,management,_,management,_,NN,2,_,_,_,_,_,_,_,O
20,scholars,_,UNK,_,NNS,2,_,_,_,_,_,_,_,O
21,and,_,and,_,CC,2,_,_,_,_,_,_,_,O
22,has,_,have,_,VBZ,2,_,_,_,_,_,_,_,O
23,given,_,give,_,VBN,2,_,_,_,_,_,_,_,O
24,rise,_,rise,_,NN,2,_,_,_,_,_,_,_,O
25,to,_,to,_,TO,2,_,_,_,_,_,_,_,O
26,a,_,a,_,DT,2,_,_,_,_,_,_,_,O
27,considerable,_,considerable,_,JJ,2,_,_,_,_,_,_,_,O
28,body,_,body,_,NN,2,_,_,_,_,_,_,_,O
29,of,_,of,_,IN,2,_,_,_,_,_,_,_,O
30,literature,_,literature,_,NN,2,_,_,_,_,_,_,_,O
31,.,_,.,_,.,2,_,_,_,_,_,_,_,O
1,how,_,How,_,WRB,2,_,_,_,_,_,_,_,B-Value
2,and,_,and,_,CC,2,_,_,_,_,_,_,_,I-Value
3,to,_,to,_,TO,2,_,_,_,_,_,_,_,I-Value
4,what,_,what,_,WP,2,_,_,_,_,_,_,_,I-Value
5,extent,_,extent,_,NN,2,_,_,_,_,_,extent.n,Quantity,O
6,practitioners,_,UNK,_,NNS,2,_,_,_,_,_,_,_,B-Value
7,use,_,use,_,VBP,2,_,_,_,_,_,_,_,I-Value
8,the,_,the,_,DT,2,_,_,_,_,_,_,_,I-Value
9,scientific,_,scientific,_,JJ,2,_,_,_,_,_,_,_,I-Value
10,results,_,result,_,NNS,2,_,_,_,_,_,_,_,I-Value
11,of,_,of,_,IN,2,_,_,_,_,_,_,_,I-Value
12,management,_,management,_,NN,2,_,_,_,_,_,_,_,I-Value
13,studies,_,study,_,NNS,2,_,_,_,_,_,_,_,I-Value
14,is,_,be,_,VBZ,2,_,_,_,_,_,_,_,I-Value
